"DATA","ANNO","NOME_PROVINCIA","DECESSI"
"2016-02-29",16,"Varese",10
"2016-03-01",16,"Bergamo",21
"2016-03-01",16,"Brescia",19
"2016-03-01",16,"Como",10
"2016-03-01",16,"Cremona",8
"2016-03-01",16,"Lecco",4
"2016-03-01",16,"Lodi",3
"2016-03-01",16,"Mantova",9
"2016-03-01",16,"Milano",71
"2016-03-01",16,"Monza e della Brianza",13
"2016-03-01",16,"Pavia",13
"2016-03-01",16,"Sondrio",3
"2016-03-01",16,"Varese",9
"2016-03-02",16,"Bergamo",26
"2016-03-02",16,"Brescia",32
"2016-03-02",16,"Como",11
"2016-03-02",16,"Cremona",9
"2016-03-02",16,"Lecco",2
"2016-03-02",16,"Lodi",4
"2016-03-02",16,"Mantova",6
"2016-03-02",16,"Milano",82
"2016-03-02",16,"Monza e della Brianza",15
"2016-03-02",16,"Pavia",7
"2016-03-02",16,"Sondrio",3
"2016-03-02",16,"Varese",10
"2016-03-03",16,"Bergamo",19
"2016-03-03",16,"Brescia",33
"2016-03-03",16,"Como",4
"2016-03-03",16,"Cremona",7
"2016-03-03",16,"Lecco",4
"2016-03-03",16,"Lodi",5
"2016-03-03",16,"Mantova",7
"2016-03-03",16,"Milano",68
"2016-03-03",16,"Monza e della Brianza",18
"2016-03-03",16,"Pavia",10
"2016-03-03",16,"Sondrio",6
"2016-03-03",16,"Varese",5
"2016-03-04",16,"Bergamo",27
"2016-03-04",16,"Brescia",36
"2016-03-04",16,"Como",8
"2016-03-04",16,"Cremona",11
"2016-03-04",16,"Lecco",5
"2016-03-04",16,"Lodi",6
"2016-03-04",16,"Mantova",8
"2016-03-04",16,"Milano",69
"2016-03-04",16,"Monza e della Brianza",20
"2016-03-04",16,"Pavia",11
"2016-03-04",16,"Sondrio",2
"2016-03-04",16,"Varese",12
"2016-03-05",16,"Bergamo",21
"2016-03-05",16,"Brescia",17
"2016-03-05",16,"Como",22
"2016-03-05",16,"Cremona",13
"2016-03-05",16,"Lecco",8
"2016-03-05",16,"Lodi",4
"2016-03-05",16,"Mantova",10
"2016-03-05",16,"Milano",54
"2016-03-05",16,"Monza e della Brianza",19
"2016-03-05",16,"Pavia",14
"2016-03-05",16,"Sondrio",3
"2016-03-05",16,"Varese",8
"2016-03-06",16,"Bergamo",24
"2016-03-06",16,"Brescia",31
"2016-03-06",16,"Como",7
"2016-03-06",16,"Cremona",10
"2016-03-06",16,"Lecco",7
"2016-03-06",16,"Lodi",6
"2016-03-06",16,"Mantova",9
"2016-03-06",16,"Milano",68
"2016-03-06",16,"Monza e della Brianza",10
"2016-03-06",16,"Pavia",12
"2016-03-06",16,"Sondrio",1
"2016-03-06",16,"Varese",14
"2016-03-07",16,"Bergamo",22
"2016-03-07",16,"Brescia",24
"2016-03-07",16,"Como",6
"2016-03-07",16,"Cremona",8
"2016-03-07",16,"Lecco",9
"2016-03-07",16,"Lodi",5
"2016-03-07",16,"Mantova",7
"2016-03-07",16,"Milano",70
"2016-03-07",16,"Monza e della Brianza",18
"2016-03-07",16,"Pavia",9
"2016-03-07",16,"Sondrio",1
"2016-03-07",16,"Varese",21
"2016-03-08",16,"Bergamo",14
"2016-03-08",16,"Brescia",26
"2016-03-08",16,"Como",12
"2016-03-08",16,"Cremona",11
"2016-03-08",16,"Lecco",4
"2016-03-08",16,"Lodi",10
"2016-03-08",16,"Mantova",10
"2016-03-08",16,"Milano",79
"2016-03-08",16,"Monza e della Brianza",10
"2016-03-08",16,"Pavia",10
"2016-03-08",16,"Sondrio",2
"2016-03-08",16,"Varese",10
"2016-03-09",16,"Bergamo",20
"2016-03-09",16,"Brescia",31
"2016-03-09",16,"Como",13
"2016-03-09",16,"Cremona",8
"2016-03-09",16,"Lecco",4
"2016-03-09",16,"Lodi",7
"2016-03-09",16,"Mantova",6
"2016-03-09",16,"Milano",85
"2016-03-09",16,"Monza e della Brianza",23
"2016-03-09",16,"Pavia",7
"2016-03-09",16,"Sondrio",2
"2016-03-09",16,"Varese",13
"2016-03-10",16,"Bergamo",23
"2016-03-10",16,"Brescia",30
"2016-03-10",16,"Como",7
"2016-03-10",16,"Cremona",14
"2016-03-10",16,"Lecco",2
"2016-03-10",16,"Lodi",8
"2016-03-10",16,"Mantova",12
"2016-03-10",16,"Milano",75
"2016-03-10",16,"Monza e della Brianza",18
"2016-03-10",16,"Pavia",6
"2016-03-10",16,"Sondrio",5
"2016-03-10",16,"Varese",12
"2016-03-11",16,"Bergamo",21
"2016-03-11",16,"Brescia",22
"2016-03-11",16,"Como",3
"2016-03-11",16,"Cremona",11
"2016-03-11",16,"Lecco",6
"2016-03-11",16,"Lodi",1
"2016-03-11",16,"Mantova",12
"2016-03-11",16,"Milano",78
"2016-03-11",16,"Monza e della Brianza",16
"2016-03-11",16,"Pavia",11
"2016-03-11",16,"Sondrio",1
"2016-03-11",16,"Varese",8
"2016-03-12",16,"Bergamo",24
"2016-03-12",16,"Brescia",25
"2016-03-12",16,"Como",13
"2016-03-12",16,"Cremona",12
"2016-03-12",16,"Lecco",5
"2016-03-12",16,"Lodi",6
"2016-03-12",16,"Mantova",13
"2016-03-12",16,"Milano",53
"2016-03-12",16,"Monza e della Brianza",18
"2016-03-12",16,"Pavia",6
"2016-03-12",16,"Sondrio",1
"2016-03-12",16,"Varese",14
"2016-03-13",16,"Bergamo",14
"2016-03-13",16,"Brescia",18
"2016-03-13",16,"Como",6
"2016-03-13",16,"Cremona",9
"2016-03-13",16,"Lecco",9
"2016-03-13",16,"Lodi",6
"2016-03-13",16,"Mantova",5
"2016-03-13",16,"Milano",87
"2016-03-13",16,"Monza e della Brianza",20
"2016-03-13",16,"Pavia",15
"2016-03-13",16,"Sondrio",4
"2016-03-13",16,"Varese",10
"2016-03-14",16,"Bergamo",21
"2016-03-14",16,"Brescia",23
"2016-03-14",16,"Como",10
"2016-03-14",16,"Cremona",7
"2016-03-14",16,"Lecco",4
"2016-03-14",16,"Lodi",6
"2016-03-14",16,"Mantova",17
"2016-03-14",16,"Milano",60
"2016-03-14",16,"Monza e della Brianza",17
"2016-03-14",16,"Pavia",10
"2016-03-14",16,"Sondrio",2
"2016-03-14",16,"Varese",7
"2016-03-15",16,"Bergamo",24
"2016-03-15",16,"Brescia",33
"2016-03-15",16,"Como",10
"2016-03-15",16,"Cremona",7
"2016-03-15",16,"Lecco",7
"2016-03-15",16,"Lodi",4
"2016-03-15",16,"Mantova",16
"2016-03-15",16,"Milano",79
"2016-03-15",16,"Monza e della Brianza",15
"2016-03-15",16,"Pavia",9
"2016-03-15",16,"Sondrio",2
"2016-03-15",16,"Varese",16
"2016-03-16",16,"Bergamo",32
"2016-03-16",16,"Brescia",30
"2016-03-16",16,"Como",8
"2016-03-16",16,"Cremona",10
"2016-03-16",16,"Lecco",9
"2016-03-16",16,"Lodi",6
"2016-03-16",16,"Mantova",6
"2016-03-16",16,"Milano",59
"2016-03-16",16,"Monza e della Brianza",13
"2016-03-16",16,"Pavia",10
"2016-03-16",16,"Sondrio",2
"2016-03-16",16,"Varese",7
"2016-03-17",16,"Bergamo",13
"2016-03-17",16,"Brescia",19
"2016-03-17",16,"Como",8
"2016-03-17",16,"Cremona",10
"2016-03-17",16,"Lecco",4
"2016-03-17",16,"Lodi",4
"2016-03-17",16,"Mantova",5
"2016-03-17",16,"Milano",76
"2016-03-17",16,"Monza e della Brianza",27
"2016-03-17",16,"Pavia",17
"2016-03-17",16,"Sondrio",2
"2016-03-17",16,"Varese",3
"2016-03-18",16,"Bergamo",15
"2016-03-18",16,"Brescia",17
"2016-03-18",16,"Como",6
"2016-03-18",16,"Cremona",8
"2016-03-18",16,"Lecco",6
"2016-03-18",16,"Lodi",4
"2016-03-18",16,"Mantova",10
"2016-03-18",16,"Milano",54
"2016-03-18",16,"Monza e della Brianza",15
"2016-03-18",16,"Pavia",6
"2016-03-18",16,"Sondrio",3
"2016-03-18",16,"Varese",10
"2016-03-19",16,"Bergamo",24
"2016-03-19",16,"Brescia",15
"2016-03-19",16,"Como",9
"2016-03-19",16,"Cremona",12
"2016-03-19",16,"Lecco",6
"2016-03-19",16,"Lodi",4
"2016-03-19",16,"Mantova",6
"2016-03-19",16,"Milano",73
"2016-03-19",16,"Monza e della Brianza",14
"2016-03-19",16,"Pavia",8
"2016-03-19",16,"Sondrio",4
"2016-03-19",16,"Varese",7
"2016-03-20",16,"Bergamo",20
"2016-03-20",16,"Brescia",25
"2016-03-20",16,"Como",10
"2016-03-20",16,"Cremona",8
"2016-03-20",16,"Lecco",7
"2016-03-20",16,"Lodi",7
"2016-03-20",16,"Mantova",8
"2016-03-20",16,"Milano",69
"2016-03-20",16,"Monza e della Brianza",13
"2016-03-20",16,"Pavia",13
"2016-03-20",16,"Sondrio",1
"2016-03-20",16,"Varese",9
"2016-03-21",16,"Bergamo",23
"2016-03-21",16,"Brescia",29
"2016-03-21",16,"Como",8
"2016-03-21",16,"Cremona",8
"2016-03-21",16,"Lecco",2
"2016-03-21",16,"Lodi",6
"2016-03-21",16,"Mantova",11
"2016-03-21",16,"Milano",65
"2016-03-21",16,"Monza e della Brianza",12
"2016-03-21",16,"Pavia",13
"2016-03-21",16,"Sondrio",5
"2016-03-21",16,"Varese",11
"2016-03-22",16,"Bergamo",23
"2016-03-22",16,"Brescia",18
"2016-03-22",16,"Como",9
"2016-03-22",16,"Cremona",9
"2016-03-22",16,"Lecco",6
"2016-03-22",16,"Lodi",6
"2016-03-22",16,"Mantova",9
"2016-03-22",16,"Milano",70
"2016-03-22",16,"Monza e della Brianza",13
"2016-03-22",16,"Pavia",13
"2016-03-22",16,"Sondrio",7
"2016-03-22",16,"Varese",10
"2016-03-23",16,"Bergamo",22
"2016-03-23",16,"Brescia",22
"2016-03-23",16,"Como",9
"2016-03-23",16,"Cremona",9
"2016-03-23",16,"Lecco",2
"2016-03-23",16,"Lodi",7
"2016-03-23",16,"Mantova",7
"2016-03-23",16,"Milano",87
"2016-03-23",16,"Monza e della Brianza",23
"2016-03-23",16,"Pavia",9
"2016-03-23",16,"Sondrio",0
"2016-03-23",16,"Varese",11
"2016-03-24",16,"Bergamo",22
"2016-03-24",16,"Brescia",25
"2016-03-24",16,"Como",6
"2016-03-24",16,"Cremona",12
"2016-03-24",16,"Lecco",2
"2016-03-24",16,"Lodi",5
"2016-03-24",16,"Mantova",11
"2016-03-24",16,"Milano",71
"2016-03-24",16,"Monza e della Brianza",13
"2016-03-24",16,"Pavia",13
"2016-03-24",16,"Sondrio",2
"2016-03-24",16,"Varese",7
"2016-03-25",16,"Bergamo",23
"2016-03-25",16,"Brescia",18
"2016-03-25",16,"Como",13
"2016-03-25",16,"Cremona",16
"2016-03-25",16,"Lecco",2
"2016-03-25",16,"Lodi",4
"2016-03-25",16,"Mantova",5
"2016-03-25",16,"Milano",74
"2016-03-25",16,"Monza e della Brianza",18
"2016-03-25",16,"Pavia",15
"2016-03-25",16,"Sondrio",5
"2016-03-25",16,"Varese",9
"2016-03-26",16,"Bergamo",14
"2016-03-26",16,"Brescia",19
"2016-03-26",16,"Como",10
"2016-03-26",16,"Cremona",6
"2016-03-26",16,"Lecco",5
"2016-03-26",16,"Lodi",4
"2016-03-26",16,"Mantova",11
"2016-03-26",16,"Milano",81
"2016-03-26",16,"Monza e della Brianza",8
"2016-03-26",16,"Pavia",13
"2016-03-26",16,"Sondrio",2
"2016-03-26",16,"Varese",13
"2016-03-27",16,"Bergamo",22
"2016-03-27",16,"Brescia",18
"2016-03-27",16,"Como",7
"2016-03-27",16,"Cremona",9
"2016-03-27",16,"Lecco",3
"2016-03-27",16,"Lodi",5
"2016-03-27",16,"Mantova",14
"2016-03-27",16,"Milano",81
"2016-03-27",16,"Monza e della Brianza",11
"2016-03-27",16,"Pavia",11
"2016-03-27",16,"Sondrio",3
"2016-03-27",16,"Varese",8
"2016-03-28",16,"Bergamo",14
"2016-03-28",16,"Brescia",23
"2016-03-28",16,"Como",7
"2016-03-28",16,"Cremona",10
"2016-03-28",16,"Lecco",5
"2016-03-28",16,"Lodi",6
"2016-03-28",16,"Mantova",6
"2016-03-28",16,"Milano",75
"2016-03-28",16,"Monza e della Brianza",17
"2016-03-28",16,"Pavia",8
"2016-03-28",16,"Sondrio",0
"2016-03-28",16,"Varese",9
"2016-03-29",16,"Bergamo",22
"2016-03-29",16,"Brescia",28
"2016-03-29",16,"Como",13
"2016-03-29",16,"Cremona",4
"2016-03-29",16,"Lecco",4
"2016-03-29",16,"Lodi",7
"2016-03-29",16,"Mantova",6
"2016-03-29",16,"Milano",76
"2016-03-29",16,"Monza e della Brianza",13
"2016-03-29",16,"Pavia",11
"2016-03-29",16,"Sondrio",2
"2016-03-29",16,"Varese",14
"2016-03-30",16,"Bergamo",18
"2016-03-30",16,"Brescia",17
"2016-03-30",16,"Como",9
"2016-03-30",16,"Cremona",9
"2016-03-30",16,"Lecco",5
"2016-03-30",16,"Lodi",7
"2016-03-30",16,"Mantova",9
"2016-03-30",16,"Milano",80
"2016-03-30",16,"Monza e della Brianza",14
"2016-03-30",16,"Pavia",11
"2016-03-30",16,"Sondrio",5
"2016-03-30",16,"Varese",9
"2016-03-31",16,"Bergamo",13
"2016-03-31",16,"Brescia",20
"2016-03-31",16,"Como",18
"2016-03-31",16,"Cremona",7
"2016-03-31",16,"Lecco",4
"2016-03-31",16,"Lodi",2
"2016-03-31",16,"Mantova",3
"2016-03-31",16,"Milano",95
"2016-03-31",16,"Monza e della Brianza",19
"2016-03-31",16,"Pavia",8
"2016-03-31",16,"Sondrio",3
"2016-03-31",16,"Varese",6
"2016-04-01",16,"Bergamo",23
"2016-04-01",16,"Brescia",28
"2016-04-01",16,"Como",12
"2016-04-01",16,"Cremona",10
"2016-04-01",16,"Lecco",5
"2016-04-01",16,"Lodi",9
"2016-04-01",16,"Mantova",6
"2016-04-01",16,"Milano",77
"2016-04-01",16,"Monza e della Brianza",19
"2016-04-01",16,"Pavia",14
"2016-04-01",16,"Sondrio",6
"2016-04-01",16,"Varese",12
"2016-04-02",16,"Bergamo",13
"2016-04-02",16,"Brescia",22
"2016-04-02",16,"Como",6
"2016-04-02",16,"Cremona",4
"2016-04-02",16,"Lecco",5
"2016-04-02",16,"Lodi",5
"2016-04-02",16,"Mantova",13
"2016-04-02",16,"Milano",71
"2016-04-02",16,"Monza e della Brianza",12
"2016-04-02",16,"Pavia",9
"2016-04-02",16,"Sondrio",3
"2016-04-02",16,"Varese",10
"2016-04-03",16,"Bergamo",21
"2016-04-03",16,"Brescia",20
"2016-04-03",16,"Como",6
"2016-04-03",16,"Cremona",15
"2016-04-03",16,"Lecco",3
"2016-04-03",16,"Lodi",5
"2016-04-03",16,"Mantova",4
"2016-04-03",16,"Milano",57
"2016-04-03",16,"Monza e della Brianza",13
"2016-04-03",16,"Pavia",7
"2016-04-03",16,"Sondrio",3
"2016-04-03",16,"Varese",7
"2016-04-04",16,"Bergamo",12
"2016-04-04",16,"Brescia",17
"2016-04-04",16,"Como",10
"2016-04-04",16,"Cremona",8
"2016-04-04",16,"Lecco",4
"2016-04-04",16,"Lodi",4
"2016-04-04",16,"Mantova",6
"2016-04-04",16,"Milano",71
"2016-04-04",16,"Monza e della Brianza",14
"2016-04-04",16,"Pavia",11
"2016-04-04",16,"Sondrio",1
"2016-04-04",16,"Varese",13
"2016-04-05",16,"Bergamo",32
"2016-04-05",16,"Brescia",29
"2016-04-05",16,"Como",9
"2016-04-05",16,"Cremona",7
"2016-04-05",16,"Lecco",4
"2016-04-05",16,"Lodi",3
"2016-04-05",16,"Mantova",7
"2016-04-05",16,"Milano",87
"2016-04-05",16,"Monza e della Brianza",15
"2016-04-05",16,"Pavia",13
"2016-04-05",16,"Sondrio",2
"2016-04-05",16,"Varese",10
"2016-04-06",16,"Bergamo",20
"2016-04-06",16,"Brescia",19
"2016-04-06",16,"Como",17
"2016-04-06",16,"Cremona",8
"2016-04-06",16,"Lecco",3
"2016-04-06",16,"Lodi",6
"2016-04-06",16,"Mantova",10
"2016-04-06",16,"Milano",72
"2016-04-06",16,"Monza e della Brianza",19
"2016-04-06",16,"Pavia",16
"2016-04-06",16,"Sondrio",4
"2016-04-06",16,"Varese",9
"2016-04-07",16,"Bergamo",16
"2016-04-07",16,"Brescia",33
"2016-04-07",16,"Como",6
"2016-04-07",16,"Cremona",8
"2016-04-07",16,"Lecco",4
"2016-04-07",16,"Lodi",5
"2016-04-07",16,"Mantova",10
"2016-04-07",16,"Milano",72
"2016-04-07",16,"Monza e della Brianza",22
"2016-04-07",16,"Pavia",8
"2016-04-07",16,"Sondrio",5
"2016-04-07",16,"Varese",13
"2016-04-08",16,"Bergamo",21
"2016-04-08",16,"Brescia",25
"2016-04-08",16,"Como",8
"2016-04-08",16,"Cremona",8
"2016-04-08",16,"Lecco",7
"2016-04-08",16,"Lodi",11
"2016-04-08",16,"Mantova",7
"2016-04-08",16,"Milano",61
"2016-04-08",16,"Monza e della Brianza",18
"2016-04-08",16,"Pavia",10
"2016-04-08",16,"Sondrio",7
"2016-04-08",16,"Varese",13
"2016-04-09",16,"Bergamo",18
"2016-04-09",16,"Brescia",26
"2016-04-09",16,"Como",7
"2016-04-09",16,"Cremona",9
"2016-04-09",16,"Lecco",7
"2016-04-09",16,"Lodi",5
"2016-04-09",16,"Mantova",13
"2016-04-09",16,"Milano",65
"2016-04-09",16,"Monza e della Brianza",15
"2016-04-09",16,"Pavia",8
"2016-04-09",16,"Sondrio",2
"2016-04-09",16,"Varese",15
"2016-04-10",16,"Bergamo",22
"2016-04-10",16,"Brescia",24
"2016-04-10",16,"Como",4
"2016-04-10",16,"Cremona",7
"2016-04-10",16,"Lecco",11
"2016-04-10",16,"Lodi",7
"2016-04-10",16,"Mantova",8
"2016-04-10",16,"Milano",67
"2016-04-10",16,"Monza e della Brianza",18
"2016-04-10",16,"Pavia",11
"2016-04-10",16,"Sondrio",2
"2016-04-10",16,"Varese",5
"2016-04-11",16,"Bergamo",19
"2016-04-11",16,"Brescia",24
"2016-04-11",16,"Como",9
"2016-04-11",16,"Cremona",6
"2016-04-11",16,"Lecco",4
"2016-04-11",16,"Lodi",3
"2016-04-11",16,"Mantova",8
"2016-04-11",16,"Milano",66
"2016-04-11",16,"Monza e della Brianza",11
"2016-04-11",16,"Pavia",5
"2016-04-11",16,"Sondrio",4
"2016-04-11",16,"Varese",9
"2016-04-12",16,"Bergamo",22
"2016-04-12",16,"Brescia",19
"2016-04-12",16,"Como",5
"2016-04-12",16,"Cremona",10
"2016-04-12",16,"Lecco",3
"2016-04-12",16,"Lodi",5
"2016-04-12",16,"Mantova",12
"2016-04-12",16,"Milano",71
"2016-04-12",16,"Monza e della Brianza",16
"2016-04-12",16,"Pavia",9
"2016-04-12",16,"Sondrio",0
"2016-04-12",16,"Varese",11
"2016-04-13",16,"Bergamo",13
"2016-04-13",16,"Brescia",17
"2016-04-13",16,"Como",7
"2016-04-13",16,"Cremona",6
"2016-04-13",16,"Lecco",2
"2016-04-13",16,"Lodi",3
"2016-04-13",16,"Mantova",13
"2016-04-13",16,"Milano",77
"2016-04-13",16,"Monza e della Brianza",16
"2016-04-13",16,"Pavia",13
"2016-04-13",16,"Sondrio",4
"2016-04-13",16,"Varese",6
"2016-04-14",16,"Bergamo",23
"2016-04-14",16,"Brescia",24
"2016-04-14",16,"Como",12
"2016-04-14",16,"Cremona",5
"2016-04-14",16,"Lecco",5
"2016-04-14",16,"Lodi",8
"2016-04-14",16,"Mantova",7
"2016-04-14",16,"Milano",82
"2016-04-14",16,"Monza e della Brianza",10
"2016-04-14",16,"Pavia",14
"2016-04-14",16,"Sondrio",4
"2016-04-14",16,"Varese",7
"2016-04-15",16,"Bergamo",25
"2016-04-15",16,"Brescia",21
"2016-04-15",16,"Como",7
"2016-04-15",16,"Cremona",8
"2016-04-15",16,"Lecco",2
"2016-04-15",16,"Lodi",5
"2016-04-15",16,"Mantova",13
"2016-04-15",16,"Milano",59
"2016-04-15",16,"Monza e della Brianza",13
"2016-04-15",16,"Pavia",10
"2016-04-15",16,"Sondrio",4
"2016-04-15",16,"Varese",12
"2016-04-16",16,"Bergamo",19
"2016-04-16",16,"Brescia",14
"2016-04-16",16,"Como",9
"2016-04-16",16,"Cremona",8
"2016-04-16",16,"Lecco",2
"2016-04-16",16,"Lodi",6
"2016-04-16",16,"Mantova",12
"2016-04-16",16,"Milano",63
"2016-04-16",16,"Monza e della Brianza",16
"2016-04-16",16,"Pavia",12
"2016-04-16",16,"Sondrio",10
"2016-04-16",16,"Varese",13
"2016-04-17",16,"Bergamo",17
"2016-04-17",16,"Brescia",27
"2016-04-17",16,"Como",3
"2016-04-17",16,"Cremona",9
"2016-04-17",16,"Lecco",8
"2016-04-17",16,"Lodi",4
"2016-04-17",16,"Mantova",13
"2016-04-17",16,"Milano",61
"2016-04-17",16,"Monza e della Brianza",13
"2016-04-17",16,"Pavia",11
"2016-04-17",16,"Sondrio",1
"2016-04-17",16,"Varese",14
"2016-04-18",16,"Bergamo",14
"2016-04-18",16,"Brescia",21
"2016-04-18",16,"Como",8
"2016-04-18",16,"Cremona",9
"2016-04-18",16,"Lecco",2
"2016-04-18",16,"Lodi",7
"2016-04-18",16,"Mantova",8
"2016-04-18",16,"Milano",55
"2016-04-18",16,"Monza e della Brianza",19
"2016-04-18",16,"Pavia",8
"2016-04-18",16,"Sondrio",1
"2016-04-18",16,"Varese",7
"2016-04-19",16,"Bergamo",19
"2016-04-19",16,"Brescia",14
"2016-04-19",16,"Como",11
"2016-04-19",16,"Cremona",12
"2016-04-19",16,"Lecco",6
"2016-04-19",16,"Lodi",6
"2016-04-19",16,"Mantova",12
"2016-04-19",16,"Milano",70
"2016-04-19",16,"Monza e della Brianza",13
"2016-04-19",16,"Pavia",10
"2016-04-19",16,"Sondrio",4
"2016-04-19",16,"Varese",13
"2016-04-20",16,"Bergamo",17
"2016-04-20",16,"Brescia",22
"2016-04-20",16,"Como",8
"2016-04-20",16,"Cremona",6
"2016-04-20",16,"Lecco",3
"2016-04-20",16,"Lodi",3
"2016-04-20",16,"Mantova",5
"2016-04-20",16,"Milano",88
"2016-04-20",16,"Monza e della Brianza",17
"2016-04-20",16,"Pavia",12
"2016-04-20",16,"Sondrio",3
"2016-04-20",16,"Varese",11
"2016-04-21",16,"Bergamo",22
"2016-04-21",16,"Brescia",22
"2016-04-21",16,"Como",10
"2016-04-21",16,"Cremona",11
"2016-04-21",16,"Lecco",4
"2016-04-21",16,"Lodi",5
"2016-04-21",16,"Mantova",8
"2016-04-21",16,"Milano",72
"2016-04-21",16,"Monza e della Brianza",11
"2016-04-21",16,"Pavia",5
"2016-04-21",16,"Sondrio",6
"2016-04-21",16,"Varese",9
"2016-04-22",16,"Bergamo",20
"2016-04-22",16,"Brescia",21
"2016-04-22",16,"Como",11
"2016-04-22",16,"Cremona",6
"2016-04-22",16,"Lecco",8
"2016-04-22",16,"Lodi",9
"2016-04-22",16,"Mantova",8
"2016-04-22",16,"Milano",78
"2016-04-22",16,"Monza e della Brianza",15
"2016-04-22",16,"Pavia",9
"2016-04-22",16,"Sondrio",5
"2016-04-22",16,"Varese",6
"2016-04-23",16,"Bergamo",14
"2016-04-23",16,"Brescia",20
"2016-04-23",16,"Como",7
"2016-04-23",16,"Cremona",9
"2016-04-23",16,"Lecco",7
"2016-04-23",16,"Lodi",2
"2016-04-23",16,"Mantova",8
"2016-04-23",16,"Milano",72
"2016-04-23",16,"Monza e della Brianza",12
"2016-04-23",16,"Pavia",11
"2016-04-23",16,"Sondrio",4
"2016-04-23",16,"Varese",14
"2016-04-24",16,"Bergamo",30
"2016-04-24",16,"Brescia",16
"2016-04-24",16,"Como",8
"2016-04-24",16,"Cremona",8
"2016-04-24",16,"Lecco",5
"2016-04-24",16,"Lodi",2
"2016-04-24",16,"Mantova",6
"2016-04-24",16,"Milano",63
"2016-04-24",16,"Monza e della Brianza",16
"2016-04-24",16,"Pavia",5
"2016-04-24",16,"Sondrio",5
"2016-04-24",16,"Varese",7
"2016-04-25",16,"Bergamo",12
"2016-04-25",16,"Brescia",27
"2016-04-25",16,"Como",11
"2016-04-25",16,"Cremona",12
"2016-04-25",16,"Lecco",5
"2016-04-25",16,"Lodi",9
"2016-04-25",16,"Mantova",6
"2016-04-25",16,"Milano",68
"2016-04-25",16,"Monza e della Brianza",14
"2016-04-25",16,"Pavia",4
"2016-04-25",16,"Sondrio",4
"2016-04-25",16,"Varese",15
"2016-04-26",16,"Bergamo",17
"2016-04-26",16,"Brescia",17
"2016-04-26",16,"Como",5
"2016-04-26",16,"Cremona",7
"2016-04-26",16,"Lecco",2
"2016-04-26",16,"Lodi",5
"2016-04-26",16,"Mantova",7
"2016-04-26",16,"Milano",68
"2016-04-26",16,"Monza e della Brianza",12
"2016-04-26",16,"Pavia",17
"2016-04-26",16,"Sondrio",2
"2016-04-26",16,"Varese",12
"2016-04-27",16,"Bergamo",24
"2016-04-27",16,"Brescia",16
"2016-04-27",16,"Como",9
"2016-04-27",16,"Cremona",9
"2016-04-27",16,"Lecco",7
"2016-04-27",16,"Lodi",3
"2016-04-27",16,"Mantova",10
"2016-04-27",16,"Milano",75
"2016-04-27",16,"Monza e della Brianza",17
"2016-04-27",16,"Pavia",13
"2016-04-27",16,"Sondrio",1
"2016-04-27",16,"Varese",9
"2016-04-28",16,"Bergamo",22
"2016-04-28",16,"Brescia",22
"2016-04-28",16,"Como",6
"2016-04-28",16,"Cremona",9
"2016-04-28",16,"Lecco",3
"2016-04-28",16,"Lodi",3
"2016-04-28",16,"Mantova",9
"2016-04-28",16,"Milano",66
"2016-04-28",16,"Monza e della Brianza",18
"2016-04-28",16,"Pavia",10
"2016-04-28",16,"Sondrio",1
"2016-04-28",16,"Varese",7
"2016-04-29",16,"Bergamo",17
"2016-04-29",16,"Brescia",23
"2016-04-29",16,"Como",6
"2016-04-29",16,"Cremona",5
"2016-04-29",16,"Lecco",8
"2016-04-29",16,"Lodi",4
"2016-04-29",16,"Mantova",9
"2016-04-29",16,"Milano",62
"2016-04-29",16,"Monza e della Brianza",19
"2016-04-29",16,"Pavia",10
"2016-04-29",16,"Sondrio",2
"2016-04-29",16,"Varese",9
"2016-04-30",16,"Bergamo",19
"2016-04-30",16,"Brescia",19
"2016-04-30",16,"Como",10
"2016-04-30",16,"Cremona",7
"2016-04-30",16,"Lecco",5
"2016-04-30",16,"Lodi",5
"2016-04-30",16,"Mantova",9
"2016-04-30",16,"Milano",75
"2016-04-30",16,"Monza e della Brianza",17
"2016-04-30",16,"Pavia",11
"2016-04-30",16,"Sondrio",5
"2016-04-30",16,"Varese",8
"2017-01-01",17,"Bergamo",24
"2017-01-01",17,"Brescia",22
"2017-01-01",17,"Como",15
"2017-01-01",17,"Cremona",14
"2017-01-01",17,"Lecco",5
"2017-01-01",17,"Lodi",8
"2017-01-01",17,"Mantova",20
"2017-01-01",17,"Milano",100
"2017-01-01",17,"Monza e della Brianza",19
"2017-01-01",17,"Pavia",9
"2017-01-01",17,"Sondrio",4
"2017-01-01",17,"Varese",17
"2017-01-02",17,"Bergamo",36
"2017-01-02",17,"Brescia",28
"2017-01-02",17,"Como",16
"2017-01-02",17,"Cremona",10
"2017-01-02",17,"Lecco",9
"2017-01-02",17,"Lodi",4
"2017-01-02",17,"Mantova",13
"2017-01-02",17,"Milano",116
"2017-01-02",17,"Monza e della Brianza",19
"2017-01-02",17,"Pavia",16
"2017-01-02",17,"Sondrio",2
"2017-01-02",17,"Varese",23
"2017-01-03",17,"Bergamo",28
"2017-01-03",17,"Brescia",28
"2017-01-03",17,"Como",27
"2017-01-03",17,"Cremona",16
"2017-01-03",17,"Lecco",10
"2017-01-03",17,"Lodi",5
"2017-01-03",17,"Mantova",8
"2017-01-03",17,"Milano",97
