"DATA","ANNO","NOME_PROVINCIA","DECESSI"
"2016-01-31",16,"Pavia",26
"2016-01-31",16,"Sondrio",0
"2016-01-31",16,"Varese",2
"2016-02-01",16,"Bergamo",46
"2016-02-01",16,"Brescia",48
"2016-02-01",16,"Como",12
"2016-02-01",16,"Cremona",24
"2016-02-01",16,"Lecco",12
"2016-02-01",16,"Lodi",4
"2016-02-01",16,"Mantova",16
"2016-02-01",16,"Milano",128
"2016-02-01",16,"Monza e della Brianza",16
"2016-02-01",16,"Pavia",8
"2016-02-01",16,"Sondrio",0
"2016-02-01",16,"Varese",14
"2016-02-02",16,"Bergamo",36
"2016-02-02",16,"Brescia",40
"2016-02-02",16,"Como",8
"2016-02-02",16,"Cremona",20
"2016-02-02",16,"Lecco",8
"2016-02-02",16,"Lodi",14
"2016-02-02",16,"Mantova",14
"2016-02-02",16,"Milano",120
"2016-02-02",16,"Monza e della Brianza",10
"2016-02-02",16,"Pavia",8
"2016-02-02",16,"Sondrio",4
"2016-02-02",16,"Varese",4
"2016-02-03",16,"Bergamo",28
"2016-02-03",16,"Brescia",36
"2016-02-03",16,"Como",20
"2016-02-03",16,"Cremona",10
"2016-02-03",16,"Lecco",2
"2016-02-03",16,"Lodi",8
"2016-02-03",16,"Mantova",16
"2016-02-03",16,"Milano",148
"2016-02-03",16,"Monza e della Brianza",8
"2016-02-03",16,"Pavia",18
"2016-02-03",16,"Sondrio",0
"2016-02-03",16,"Varese",8
"2016-02-04",16,"Bergamo",28
"2016-02-04",16,"Brescia",50
"2016-02-04",16,"Como",14
"2016-02-04",16,"Cremona",18
"2016-02-04",16,"Lecco",6
"2016-02-04",16,"Lodi",16
"2016-02-04",16,"Mantova",28
"2016-02-04",16,"Milano",116
"2016-02-04",16,"Monza e della Brianza",12
"2016-02-04",16,"Pavia",22
"2016-02-04",16,"Sondrio",4
"2016-02-04",16,"Varese",2
"2016-02-05",16,"Bergamo",36
"2016-02-05",16,"Brescia",50
"2016-02-05",16,"Como",14
"2016-02-05",16,"Cremona",24
"2016-02-05",16,"Lecco",0
"2016-02-05",16,"Lodi",16
"2016-02-05",16,"Mantova",14
"2016-02-05",16,"Milano",120
"2016-02-05",16,"Monza e della Brianza",22
"2016-02-05",16,"Pavia",20
"2016-02-05",16,"Sondrio",2
"2016-02-05",16,"Varese",4
"2016-02-06",16,"Bergamo",34
"2016-02-06",16,"Brescia",46
"2016-02-06",16,"Como",12
"2016-02-06",16,"Cremona",28
"2016-02-06",16,"Lecco",4
"2016-02-06",16,"Lodi",14
"2016-02-06",16,"Mantova",8
"2016-02-06",16,"Milano",164
"2016-02-06",16,"Monza e della Brianza",6
"2016-02-06",16,"Pavia",22
"2016-02-06",16,"Sondrio",0
"2016-02-06",16,"Varese",6
"2016-02-07",16,"Bergamo",40
"2016-02-07",16,"Brescia",42
"2016-02-07",16,"Como",6
"2016-02-07",16,"Cremona",18
"2016-02-07",16,"Lecco",8
"2016-02-07",16,"Lodi",4
"2016-02-07",16,"Mantova",14
"2016-02-07",16,"Milano",124
"2016-02-07",16,"Monza e della Brianza",8
"2016-02-07",16,"Pavia",22
"2016-02-07",16,"Sondrio",0
"2016-02-07",16,"Varese",8
"2016-02-08",16,"Bergamo",38
"2016-02-08",16,"Brescia",38
"2016-02-08",16,"Como",8
"2016-02-08",16,"Cremona",16
"2016-02-08",16,"Lecco",6
"2016-02-08",16,"Lodi",8
"2016-02-08",16,"Mantova",12
"2016-02-08",16,"Milano",140
"2016-02-08",16,"Monza e della Brianza",6
"2016-02-08",16,"Pavia",16
"2016-02-08",16,"Sondrio",2
"2016-02-08",16,"Varese",2
"2016-02-09",16,"Bergamo",48
"2016-02-09",16,"Brescia",46
"2016-02-09",16,"Como",14
"2016-02-09",16,"Cremona",20
"2016-02-09",16,"Lecco",2
"2016-02-09",16,"Lodi",6
"2016-02-09",16,"Mantova",6
"2016-02-09",16,"Milano",164
"2016-02-09",16,"Monza e della Brianza",6
"2016-02-09",16,"Pavia",12
"2016-02-09",16,"Sondrio",0
"2016-02-09",16,"Varese",10
"2016-02-10",16,"Bergamo",50
"2016-02-10",16,"Brescia",32
"2016-02-10",16,"Como",18
"2016-02-10",16,"Cremona",14
"2016-02-10",16,"Lecco",10
"2016-02-10",16,"Lodi",8
"2016-02-10",16,"Mantova",20
"2016-02-10",16,"Milano",154
"2016-02-10",16,"Monza e della Brianza",24
"2016-02-10",16,"Pavia",20
"2016-02-10",16,"Sondrio",0
"2016-02-10",16,"Varese",12
"2016-02-11",16,"Bergamo",48
"2016-02-11",16,"Brescia",44
"2016-02-11",16,"Como",10
"2016-02-11",16,"Cremona",18
"2016-02-11",16,"Lecco",2
"2016-02-11",16,"Lodi",10
"2016-02-11",16,"Mantova",8
"2016-02-11",16,"Milano",130
"2016-02-11",16,"Monza e della Brianza",22
"2016-02-11",16,"Pavia",12
"2016-02-11",16,"Sondrio",4
"2016-02-11",16,"Varese",4
"2016-02-12",16,"Bergamo",56
"2016-02-12",16,"Brescia",48
"2016-02-12",16,"Como",10
"2016-02-12",16,"Cremona",24
"2016-02-12",16,"Lecco",2
"2016-02-12",16,"Lodi",12
"2016-02-12",16,"Mantova",20
"2016-02-12",16,"Milano",174
"2016-02-12",16,"Monza e della Brianza",18
"2016-02-12",16,"Pavia",28
"2016-02-12",16,"Sondrio",2
"2016-02-12",16,"Varese",4
"2016-02-13",16,"Bergamo",40
"2016-02-13",16,"Brescia",40
"2016-02-13",16,"Como",8
"2016-02-13",16,"Cremona",10
"2016-02-13",16,"Lecco",2
"2016-02-13",16,"Lodi",10
"2016-02-13",16,"Mantova",26
"2016-02-13",16,"Milano",130
"2016-02-13",16,"Monza e della Brianza",20
"2016-02-13",16,"Pavia",12
"2016-02-13",16,"Sondrio",0
"2016-02-13",16,"Varese",2
"2016-02-14",16,"Bergamo",34
"2016-02-14",16,"Brescia",52
"2016-02-14",16,"Como",12
"2016-02-14",16,"Cremona",10
"2016-02-14",16,"Lecco",2
"2016-02-14",16,"Lodi",10
"2016-02-14",16,"Mantova",20
"2016-02-14",16,"Milano",144
"2016-02-14",16,"Monza e della Brianza",10
"2016-02-14",16,"Pavia",22
"2016-02-14",16,"Sondrio",2
"2016-02-14",16,"Varese",8
"2016-02-15",16,"Bergamo",38
"2016-02-15",16,"Brescia",36
"2016-02-15",16,"Como",8
"2016-02-15",16,"Cremona",18
"2016-02-15",16,"Lecco",10
"2016-02-15",16,"Lodi",6
"2016-02-15",16,"Mantova",6
"2016-02-15",16,"Milano",152
"2016-02-15",16,"Monza e della Brianza",8
"2016-02-15",16,"Pavia",22
"2016-02-15",16,"Sondrio",0
"2016-02-15",16,"Varese",4
"2016-02-16",16,"Bergamo",48
"2016-02-16",16,"Brescia",46
"2016-02-16",16,"Como",4
"2016-02-16",16,"Cremona",12
"2016-02-16",16,"Lecco",8
"2016-02-16",16,"Lodi",10
"2016-02-16",16,"Mantova",20
"2016-02-16",16,"Milano",110
"2016-02-16",16,"Monza e della Brianza",6
"2016-02-16",16,"Pavia",26
"2016-02-16",16,"Sondrio",0
"2016-02-16",16,"Varese",4
"2016-02-17",16,"Bergamo",48
"2016-02-17",16,"Brescia",54
"2016-02-17",16,"Como",10
"2016-02-17",16,"Cremona",16
"2016-02-17",16,"Lecco",6
"2016-02-17",16,"Lodi",8
"2016-02-17",16,"Mantova",10
"2016-02-17",16,"Milano",116
"2016-02-17",16,"Monza e della Brianza",14
"2016-02-17",16,"Pavia",26
"2016-02-17",16,"Sondrio",2
"2016-02-17",16,"Varese",4
"2016-02-18",16,"Bergamo",46
"2016-02-18",16,"Brescia",38
"2016-02-18",16,"Como",24
"2016-02-18",16,"Cremona",24
"2016-02-18",16,"Lecco",8
"2016-02-18",16,"Lodi",0
"2016-02-18",16,"Mantova",8
"2016-02-18",16,"Milano",140
"2016-02-18",16,"Monza e della Brianza",10
"2016-02-18",16,"Pavia",18
"2016-02-18",16,"Sondrio",2
"2016-02-18",16,"Varese",2
"2016-02-19",16,"Bergamo",42
"2016-02-19",16,"Brescia",44
"2016-02-19",16,"Como",14
"2016-02-19",16,"Cremona",24
"2016-02-19",16,"Lecco",6
"2016-02-19",16,"Lodi",8
"2016-02-19",16,"Mantova",14
"2016-02-19",16,"Milano",152
"2016-02-19",16,"Monza e della Brianza",20
"2016-02-19",16,"Pavia",6
"2016-02-19",16,"Sondrio",4
"2016-02-19",16,"Varese",14
"2016-02-20",16,"Bergamo",32
"2016-02-20",16,"Brescia",32
"2016-02-20",16,"Como",18
"2016-02-20",16,"Cremona",16
"2016-02-20",16,"Lecco",4
"2016-02-20",16,"Lodi",8
"2016-02-20",16,"Mantova",14
"2016-02-20",16,"Milano",146
"2016-02-20",16,"Monza e della Brianza",12
"2016-02-20",16,"Pavia",20
"2016-02-20",16,"Sondrio",0
"2016-02-20",16,"Varese",2
"2016-02-21",16,"Bergamo",28
"2016-02-21",16,"Brescia",40
"2016-02-21",16,"Como",6
"2016-02-21",16,"Cremona",20
"2016-02-21",16,"Lecco",16
"2016-02-21",16,"Lodi",8
"2016-02-21",16,"Mantova",8
"2016-02-21",16,"Milano",134
"2016-02-21",16,"Monza e della Brianza",8
"2016-02-21",16,"Pavia",26
"2016-02-21",16,"Sondrio",4
"2016-02-21",16,"Varese",8
"2016-02-22",16,"Bergamo",40
"2016-02-22",16,"Brescia",38
"2016-02-22",16,"Como",16
"2016-02-22",16,"Cremona",14
"2016-02-22",16,"Lecco",2
"2016-02-22",16,"Lodi",4
"2016-02-22",16,"Mantova",12
"2016-02-22",16,"Milano",150
"2016-02-22",16,"Monza e della Brianza",12
"2016-02-22",16,"Pavia",16
"2016-02-22",16,"Sondrio",4
"2016-02-22",16,"Varese",4
"2016-02-23",16,"Bergamo",34
"2016-02-23",16,"Brescia",60
"2016-02-23",16,"Como",12
"2016-02-23",16,"Cremona",18
"2016-02-23",16,"Lecco",2
"2016-02-23",16,"Lodi",6
"2016-02-23",16,"Mantova",12
"2016-02-23",16,"Milano",158
"2016-02-23",16,"Monza e della Brianza",16
"2016-02-23",16,"Pavia",26
"2016-02-23",16,"Sondrio",6
"2016-02-23",16,"Varese",4
"2016-02-24",16,"Bergamo",42
"2016-02-24",16,"Brescia",42
"2016-02-24",16,"Como",6
"2016-02-24",16,"Cremona",20
"2016-02-24",16,"Lecco",4
"2016-02-24",16,"Lodi",2
"2016-02-24",16,"Mantova",16
"2016-02-24",16,"Milano",142
"2016-02-24",16,"Monza e della Brianza",14
"2016-02-24",16,"Pavia",12
"2016-02-24",16,"Sondrio",0
"2016-02-24",16,"Varese",8
"2016-02-25",16,"Bergamo",46
"2016-02-25",16,"Brescia",46
"2016-02-25",16,"Como",10
"2016-02-25",16,"Cremona",14
"2016-02-25",16,"Lecco",10
"2016-02-25",16,"Lodi",8
"2016-02-25",16,"Mantova",16
"2016-02-25",16,"Milano",138
"2016-02-25",16,"Monza e della Brianza",8
"2016-02-25",16,"Pavia",22
"2016-02-25",16,"Sondrio",2
"2016-02-25",16,"Varese",8
"2016-02-26",16,"Bergamo",46
"2016-02-26",16,"Brescia",56
"2016-02-26",16,"Como",12
"2016-02-26",16,"Cremona",22
"2016-02-26",16,"Lecco",2
"2016-02-26",16,"Lodi",2
"2016-02-26",16,"Mantova",30
"2016-02-26",16,"Milano",118
"2016-02-26",16,"Monza e della Brianza",16
"2016-02-26",16,"Pavia",12
"2016-02-26",16,"Sondrio",0
"2016-02-26",16,"Varese",8
"2016-02-27",16,"Bergamo",38
"2016-02-27",16,"Brescia",26
"2016-02-27",16,"Como",12
"2016-02-27",16,"Cremona",12
"2016-02-27",16,"Lecco",6
"2016-02-27",16,"Lodi",2
"2016-02-27",16,"Mantova",10
"2016-02-27",16,"Milano",122
"2016-02-27",16,"Monza e della Brianza",12
"2016-02-27",16,"Pavia",16
"2016-02-27",16,"Sondrio",4
"2016-02-27",16,"Varese",8
"2016-02-28",16,"Bergamo",42
"2016-02-28",16,"Brescia",50
"2016-02-28",16,"Como",10
"2016-02-28",16,"Cremona",18
"2016-02-28",16,"Lecco",8
"2016-02-28",16,"Lodi",12
"2016-02-28",16,"Mantova",12
"2016-02-28",16,"Milano",142
"2016-02-28",16,"Monza e della Brianza",6
"2016-02-28",16,"Pavia",18
"2016-02-28",16,"Sondrio",0
"2016-02-28",16,"Varese",4
"2016-02-29",16,"Bergamo",42
"2016-02-29",16,"Brescia",44
"2016-02-29",16,"Como",16
"2016-02-29",16,"Cremona",18
"2016-02-29",16,"Lecco",6
"2016-02-29",16,"Lodi",10
"2016-02-29",16,"Mantova",18
"2016-02-29",16,"Milano",142
"2016-02-29",16,"Monza e della Brianza",8
"2016-02-29",16,"Pavia",18
"2016-02-29",16,"Sondrio",2
"2016-02-29",16,"Varese",4
"2016-03-01",16,"Bergamo",38
"2016-03-01",16,"Brescia",38
"2016-03-01",16,"Como",12
"2016-03-01",16,"Cremona",16
"2016-03-01",16,"Lecco",2
"2016-03-01",16,"Lodi",6
"2016-03-01",16,"Mantova",18
"2016-03-01",16,"Milano",122
"2016-03-01",16,"Monza e della Brianza",8
"2016-03-01",16,"Pavia",20
"2016-03-01",16,"Sondrio",2
"2016-03-01",16,"Varese",2
"2016-03-02",16,"Bergamo",46
"2016-03-02",16,"Brescia",52
"2016-03-02",16,"Como",16
"2016-03-02",16,"Cremona",14
"2016-03-02",16,"Lecco",4
"2016-03-02",16,"Lodi",8
"2016-03-02",16,"Mantova",10
"2016-03-02",16,"Milano",150
"2016-03-02",16,"Monza e della Brianza",12
"2016-03-02",16,"Pavia",10
"2016-03-02",16,"Sondrio",2
"2016-03-02",16,"Varese",6
"2016-03-03",16,"Bergamo",36
"2016-03-03",16,"Brescia",58
"2016-03-03",16,"Como",2
"2016-03-03",16,"Cremona",8
"2016-03-03",16,"Lecco",2
"2016-03-03",16,"Lodi",4
"2016-03-03",16,"Mantova",12
"2016-03-03",16,"Milano",122
"2016-03-03",16,"Monza e della Brianza",16
"2016-03-03",16,"Pavia",16
"2016-03-03",16,"Sondrio",4
"2016-03-03",16,"Varese",0
"2016-03-04",16,"Bergamo",50
"2016-03-04",16,"Brescia",62
"2016-03-04",16,"Como",10
"2016-03-04",16,"Cremona",20
"2016-03-04",16,"Lecco",6
"2016-03-04",16,"Lodi",10
"2016-03-04",16,"Mantova",10
"2016-03-04",16,"Milano",128
"2016-03-04",16,"Monza e della Brianza",12
"2016-03-04",16,"Pavia",16
"2016-03-04",16,"Sondrio",2
"2016-03-04",16,"Varese",6
"2016-03-05",16,"Bergamo",42
"2016-03-05",16,"Brescia",30
"2016-03-05",16,"Como",18
"2016-03-05",16,"Cremona",20
"2016-03-05",16,"Lecco",16
"2016-03-05",16,"Lodi",8
"2016-03-05",16,"Mantova",18
"2016-03-05",16,"Milano",98
"2016-03-05",16,"Monza e della Brianza",10
"2016-03-05",16,"Pavia",26
"2016-03-05",16,"Sondrio",2
"2016-03-05",16,"Varese",0
"2016-03-06",16,"Bergamo",46
"2016-03-06",16,"Brescia",58
"2016-03-06",16,"Como",6
"2016-03-06",16,"Cremona",20
"2016-03-06",16,"Lecco",8
"2016-03-06",16,"Lodi",6
"2016-03-06",16,"Mantova",14
"2016-03-06",16,"Milano",114
"2016-03-06",16,"Monza e della Brianza",4
"2016-03-06",16,"Pavia",18
"2016-03-06",16,"Sondrio",0
"2016-03-06",16,"Varese",4
"2016-03-07",16,"Bergamo",40
"2016-03-07",16,"Brescia",32
"2016-03-07",16,"Como",8
"2016-03-07",16,"Cremona",14
"2016-03-07",16,"Lecco",6
"2016-03-07",16,"Lodi",8
"2016-03-07",16,"Mantova",12
"2016-03-07",16,"Milano",122
"2016-03-07",16,"Monza e della Brianza",16
"2016-03-07",16,"Pavia",16
"2016-03-07",16,"Sondrio",2
"2016-03-07",16,"Varese",10
"2016-03-08",16,"Bergamo",26
"2016-03-08",16,"Brescia",48
"2016-03-08",16,"Como",16
"2016-03-08",16,"Cremona",20
"2016-03-08",16,"Lecco",6
"2016-03-08",16,"Lodi",20
"2016-03-08",16,"Mantova",20
"2016-03-08",16,"Milano",144
"2016-03-08",16,"Monza e della Brianza",8
"2016-03-08",16,"Pavia",18
"2016-03-08",16,"Sondrio",0
"2016-03-08",16,"Varese",2
"2016-03-09",16,"Bergamo",40
"2016-03-09",16,"Brescia",50
"2016-03-09",16,"Como",10
"2016-03-09",16,"Cremona",16
"2016-03-09",16,"Lecco",6
"2016-03-09",16,"Lodi",14
"2016-03-09",16,"Mantova",4
"2016-03-09",16,"Milano",148
"2016-03-09",16,"Monza e della Brianza",16
"2016-03-09",16,"Pavia",14
"2016-03-09",16,"Sondrio",0
"2016-03-09",16,"Varese",6
"2016-03-10",16,"Bergamo",46
"2016-03-10",16,"Brescia",52
"2016-03-10",16,"Como",8
"2016-03-10",16,"Cremona",28
"2016-03-10",16,"Lecco",4
"2016-03-10",16,"Lodi",16
"2016-03-10",16,"Mantova",22
"2016-03-10",16,"Milano",132
"2016-03-10",16,"Monza e della Brianza",18
"2016-03-10",16,"Pavia",12
"2016-03-10",16,"Sondrio",4
"2016-03-10",16,"Varese",4
"2016-03-11",16,"Bergamo",38
"2016-03-11",16,"Brescia",44
"2016-03-11",16,"Como",0
"2016-03-11",16,"Cremona",20
"2016-03-11",16,"Lecco",6
"2016-03-11",16,"Lodi",2
"2016-03-11",16,"Mantova",24
"2016-03-11",16,"Milano",148
"2016-03-11",16,"Monza e della Brianza",14
"2016-03-11",16,"Pavia",18
"2016-03-11",16,"Sondrio",0
"2016-03-11",16,"Varese",8
"2016-03-12",16,"Bergamo",44
"2016-03-12",16,"Brescia",42
"2016-03-12",16,"Como",20
"2016-03-12",16,"Cremona",22
"2016-03-12",16,"Lecco",4
"2016-03-12",16,"Lodi",12
"2016-03-12",16,"Mantova",24
"2016-03-12",16,"Milano",98
"2016-03-12",16,"Monza e della Brianza",12
"2016-03-12",16,"Pavia",10
"2016-03-12",16,"Sondrio",0
"2016-03-12",16,"Varese",6
"2016-03-13",16,"Bergamo",28
"2016-03-13",16,"Brescia",28
"2016-03-13",16,"Como",8
"2016-03-13",16,"Cremona",18
"2016-03-13",16,"Lecco",14
"2016-03-13",16,"Lodi",12
"2016-03-13",16,"Mantova",8
"2016-03-13",16,"Milano",146
"2016-03-13",16,"Monza e della Brianza",8
"2016-03-13",16,"Pavia",20
"2016-03-13",16,"Sondrio",2
"2016-03-13",16,"Varese",2
"2016-03-14",16,"Bergamo",40
"2016-03-14",16,"Brescia",40
"2016-03-14",16,"Como",14
"2016-03-14",16,"Cremona",14
"2016-03-14",16,"Lecco",6
"2016-03-14",16,"Lodi",10
"2016-03-14",16,"Mantova",22
"2016-03-14",16,"Milano",114
"2016-03-14",16,"Monza e della Brianza",8
"2016-03-14",16,"Pavia",18
"2016-03-14",16,"Sondrio",0
"2016-03-14",16,"Varese",0
"2016-03-15",16,"Bergamo",46
"2016-03-15",16,"Brescia",58
"2016-03-15",16,"Como",12
"2016-03-15",16,"Cremona",12
"2016-03-15",16,"Lecco",8
"2016-03-15",16,"Lodi",8
"2016-03-15",16,"Mantova",28
"2016-03-15",16,"Milano",148
"2016-03-15",16,"Monza e della Brianza",10
"2016-03-15",16,"Pavia",12
"2016-03-15",16,"Sondrio",0
"2016-03-15",16,"Varese",6
"2016-03-16",16,"Bergamo",58
"2016-03-16",16,"Brescia",56
"2016-03-16",16,"Como",10
"2016-03-16",16,"Cremona",20
"2016-03-16",16,"Lecco",12
"2016-03-16",16,"Lodi",10
"2016-03-16",16,"Mantova",8
"2016-03-16",16,"Milano",106
"2016-03-16",16,"Monza e della Brianza",6
"2016-03-16",16,"Pavia",14
"2016-03-16",16,"Sondrio",0
"2016-03-16",16,"Varese",0
"2016-03-17",16,"Bergamo",26
"2016-03-17",16,"Brescia",32
"2016-03-17",16,"Como",8
"2016-03-17",16,"Cremona",14
"2016-03-17",16,"Lecco",4
"2016-03-17",16,"Lodi",8
"2016-03-17",16,"Mantova",10
"2016-03-17",16,"Milano",136
"2016-03-17",16,"Monza e della Brianza",22
"2016-03-17",16,"Pavia",22
"2016-03-17",16,"Sondrio",0
"2016-03-17",16,"Varese",0
"2016-03-18",16,"Bergamo",24
"2016-03-18",16,"Brescia",28
"2016-03-18",16,"Como",8
"2016-03-18",16,"Cremona",10
"2016-03-18",16,"Lecco",6
"2016-03-18",16,"Lodi",8
"2016-03-18",16,"Mantova",14
"2016-03-18",16,"Milano",94
"2016-03-18",16,"Monza e della Brianza",22
"2016-03-18",16,"Pavia",10
"2016-03-18",16,"Sondrio",2
"2016-03-18",16,"Varese",4
"2016-03-19",16,"Bergamo",46
"2016-03-19",16,"Brescia",26
"2016-03-19",16,"Como",8
"2016-03-19",16,"Cremona",22
"2016-03-19",16,"Lecco",8
"2016-03-19",16,"Lodi",8
"2016-03-19",16,"Mantova",12
"2016-03-19",16,"Milano",128
"2016-03-19",16,"Monza e della Brianza",10
"2016-03-19",16,"Pavia",14
"2016-03-19",16,"Sondrio",2
"2016-03-19",16,"Varese",4
"2016-03-20",16,"Bergamo",38
"2016-03-20",16,"Brescia",44
"2016-03-20",16,"Como",10
"2016-03-20",16,"Cremona",16
"2016-03-20",16,"Lecco",10
"2016-03-20",16,"Lodi",12
"2016-03-20",16,"Mantova",16
"2016-03-20",16,"Milano",118
"2016-03-20",16,"Monza e della Brianza",8
"2016-03-20",16,"Pavia",20
"2016-03-20",16,"Sondrio",0
"2016-03-20",16,"Varese",0
"2016-03-21",16,"Bergamo",44
"2016-03-21",16,"Brescia",52
"2016-03-21",16,"Como",10
"2016-03-21",16,"Cremona",14
"2016-03-21",16,"Lecco",0
"2016-03-21",16,"Lodi",12
"2016-03-21",16,"Mantova",22
"2016-03-21",16,"Milano",116
"2016-03-21",16,"Monza e della Brianza",16
"2016-03-21",16,"Pavia",18
"2016-03-21",16,"Sondrio",6
"2016-03-21",16,"Varese",10
"2016-03-22",16,"Bergamo",38
"2016-03-22",16,"Brescia",28
"2016-03-22",16,"Como",14
"2016-03-22",16,"Cremona",16
"2016-03-22",16,"Lecco",10
"2016-03-22",16,"Lodi",10
"2016-03-22",16,"Mantova",10
"2016-03-22",16,"Milano",126
"2016-03-22",16,"Monza e della Brianza",10
"2016-03-22",16,"Pavia",22
"2016-03-22",16,"Sondrio",4
"2016-03-22",16,"Varese",12
"2016-03-23",16,"Bergamo",40
"2016-03-23",16,"Brescia",42
"2016-03-23",16,"Como",8
"2016-03-23",16,"Cremona",18
"2016-03-23",16,"Lecco",4
"2016-03-23",16,"Lodi",14
"2016-03-23",16,"Mantova",12
"2016-03-23",16,"Milano",162
"2016-03-23",16,"Monza e della Brianza",22
"2016-03-23",16,"Pavia",16
"2016-03-23",16,"Sondrio",0
"2016-03-23",16,"Varese",8
"2016-03-24",16,"Bergamo",40
"2016-03-24",16,"Brescia",48
"2016-03-24",16,"Como",12
"2016-03-24",16,"Cremona",22
"2016-03-24",16,"Lecco",0
"2016-03-24",16,"Lodi",10
"2016-03-24",16,"Mantova",22
"2016-03-24",16,"Milano",134
"2016-03-24",16,"Monza e della Brianza",4
"2016-03-24",16,"Pavia",18
"2016-03-24",16,"Sondrio",2
"2016-03-24",16,"Varese",6
"2016-03-25",16,"Bergamo",46
"2016-03-25",16,"Brescia",34
"2016-03-25",16,"Como",16
"2016-03-25",16,"Cremona",28
"2016-03-25",16,"Lecco",0
"2016-03-25",16,"Lodi",8
"2016-03-25",16,"Mantova",10
"2016-03-25",16,"Milano",134
"2016-03-25",16,"Monza e della Brianza",16
"2016-03-25",16,"Pavia",26
"2016-03-25",16,"Sondrio",4
"2016-03-25",16,"Varese",8
"2016-03-26",16,"Bergamo",28
"2016-03-26",16,"Brescia",36
"2016-03-26",16,"Como",8
"2016-03-26",16,"Cremona",12
"2016-03-26",16,"Lecco",8
"2016-03-26",16,"Lodi",8
"2016-03-26",16,"Mantova",20
"2016-03-26",16,"Milano",156
"2016-03-26",16,"Monza e della Brianza",6
"2016-03-26",16,"Pavia",24
"2016-03-26",16,"Sondrio",0
"2016-03-26",16,"Varese",4
"2016-03-27",16,"Bergamo",42
"2016-03-27",16,"Brescia",28
"2016-03-27",16,"Como",12
"2016-03-27",16,"Cremona",18
"2016-03-27",16,"Lecco",2
"2016-03-27",16,"Lodi",8
"2016-03-27",16,"Mantova",24
"2016-03-27",16,"Milano",148
"2016-03-27",16,"Monza e della Brianza",4
"2016-03-27",16,"Pavia",18
"2016-03-27",16,"Sondrio",0
"2016-03-27",16,"Varese",4
"2016-03-28",16,"Bergamo",28
"2016-03-28",16,"Brescia",44
"2016-03-28",16,"Como",10
"2016-03-28",16,"Cremona",20
"2016-03-28",16,"Lecco",4
"2016-03-28",16,"Lodi",12
"2016-03-28",16,"Mantova",10
"2016-03-28",16,"Milano",136
"2016-03-28",16,"Monza e della Brianza",14
"2016-03-28",16,"Pavia",12
"2016-03-28",16,"Sondrio",0
"2016-03-28",16,"Varese",8
"2016-03-29",16,"Bergamo",44
"2016-03-29",16,"Brescia",46
"2016-03-29",16,"Como",12
"2016-03-29",16,"Cremona",8
"2016-03-29",16,"Lecco",8
"2016-03-29",16,"Lodi",12
"2016-03-29",16,"Mantova",10
"2016-03-29",16,"Milano",138
"2016-03-29",16,"Monza e della Brianza",8
"2016-03-29",16,"Pavia",18
"2016-03-29",16,"Sondrio",2
"2016-03-29",16,"Varese",10
"2016-03-30",16,"Bergamo",32
"2016-03-30",16,"Brescia",30
"2016-03-30",16,"Como",10
"2016-03-30",16,"Cremona",18
"2016-03-30",16,"Lecco",2
"2016-03-30",16,"Lodi",12
"2016-03-30",16,"Mantova",16
"2016-03-30",16,"Milano",148
"2016-03-30",16,"Monza e della Brianza",10
"2016-03-30",16,"Pavia",16
"2016-03-30",16,"Sondrio",4
"2016-03-30",16,"Varese",4
"2016-03-31",16,"Bergamo",24
"2016-03-31",16,"Brescia",30
"2016-03-31",16,"Como",14
"2016-03-31",16,"Cremona",12
"2016-03-31",16,"Lecco",6
"2016-03-31",16,"Lodi",4
"2016-03-31",16,"Mantova",6
"2016-03-31",16,"Milano",176
"2016-03-31",16,"Monza e della Brianza",18
"2016-03-31",16,"Pavia",14
"2016-03-31",16,"Sondrio",2
"2016-03-31",16,"Varese",4
"2016-04-01",16,"Bergamo",44
"2016-04-01",16,"Brescia",54
"2016-04-01",16,"Como",14
"2016-04-01",16,"Cremona",16
"2016-04-01",16,"Lecco",4
"2016-04-01",16,"Lodi",16
"2016-04-01",16,"Mantova",12
"2016-04-01",16,"Milano",134
"2016-04-01",16,"Monza e della Brianza",12
"2016-04-01",16,"Pavia",18
"2016-04-01",16,"Sondrio",6
"2016-04-01",16,"Varese",2
"2016-04-02",16,"Bergamo",24
"2016-04-02",16,"Brescia",42
"2016-04-02",16,"Como",10
"2016-04-02",16,"Cremona",8
"2016-04-02",16,"Lecco",6
"2016-04-02",16,"Lodi",8
"2016-04-02",16,"Mantova",22
"2016-04-02",16,"Milano",124
"2016-04-02",16,"Monza e della Brianza",8
"2016-04-02",16,"Pavia",16
"2016-04-02",16,"Sondrio",0
"2016-04-02",16,"Varese",6
"2016-04-03",16,"Bergamo",42
"2016-04-03",16,"Brescia",32
"2016-04-03",16,"Como",8
"2016-04-03",16,"Cremona",30
"2016-04-03",16,"Lecco",4
"2016-04-03",16,"Lodi",10
"2016-04-03",16,"Mantova",8
"2016-04-03",16,"Milano",104
"2016-04-03",16,"Monza e della Brianza",8
"2016-04-03",16,"Pavia",10
"2016-04-03",16,"Sondrio",2
"2016-04-03",16,"Varese",2
"2016-04-04",16,"Bergamo",24
"2016-04-04",16,"Brescia",30
"2016-04-04",16,"Como",16
"2016-04-04",16,"Cremona",14
"2016-04-04",16,"Lecco",4
"2016-04-04",16,"Lodi",8
